2022-10-15 11:46:05.762281,140.17427
2022-10-15 11:46:06.544751,151.74303
2022-10-15 11:46:08.315092,160.21893
2022-10-15 11:46:09.070577,138.2366
2022-10-15 11:46:09.857047,154.77359
2022-10-15 11:46:10.784417,143.66919
2022-10-15 11:46:11.615851,157.99507
2022-10-15 11:46:32.299900,138.16356
2022-10-15 11:46:33.103357,153.17474
2022-10-15 11:46:33.884824,134.71863
2022-10-15 11:46:34.714263,136.05176
2022-10-15 11:46:35.504727,136.6459
2022-10-15 11:46:36.270206,133.79283
2022-10-15 11:46:37.080656,128.44577
2022-10-15 11:46:37.819155,138.01585
2022-10-15 11:46:38.983467,110.84004
2022-10-15 11:46:39.852877,136.83635
2022-10-15 11:46:40.849201,137.11227
2022-10-15 11:49:26.357666,159.66893
2022-10-15 11:49:27.322037,146.61627
2022-10-15 11:49:28.107525,140.99542
2022-10-15 11:49:28.920994,143.8934
2022-10-15 11:49:29.671505,136.56383
2022-10-15 11:49:30.402030,135.75122
2022-10-15 11:49:31.175526,146.93684
2022-10-15 11:49:31.944025,145.57535
2022-10-15 11:49:32.705529,145.93906
2022-10-15 11:49:33.473028,149.72818
2022-10-15 11:49:34.265512,142.11703
2022-10-15 11:49:35.728261,140.8772
2022-10-15 11:49:36.887505,143.32556
2022-10-15 11:49:37.900846,149.18115
2022-10-15 11:51:18.811959,150.69687
2022-10-15 11:51:19.799316,152.17383
2022-10-15 11:51:20.593796,146.31049
2022-10-15 11:51:21.602140,143.58449
2022-10-15 11:51:22.610484,138.1947
2022-10-15 11:51:23.648356,135.08284
2022-10-15 11:51:24.727652,146.50378
2022-10-15 11:51:25.702019,146.49329
2022-10-15 11:51:26.659394,138.89696
2022-10-15 11:51:27.493849,146.02402
2022-10-15 11:51:28.384270,139.06895
2022-10-15 11:51:29.218727,152.18063
2022-10-15 11:51:30.095155,137.74698
2022-10-15 11:51:30.916620,144.65926
2022-10-15 11:51:31.764117,142.38412
2022-10-15 11:52:53.895539,138.96126
2022-10-15 11:52:54.883906,155.9105
1,154.93811
2,154.12279
3,155.8394
4,144.5064
5,146.50952
6,139.78027
7,148.8601
8,139.92381
9,129.90483
10,140.58867
11,135.02856
12,147.56589
13,137.94066
14,169.55408
15,151.30138
16,180.40976
1,134.32349
2,140.3474
3,149.6775
4,141.83823
1,140.87581
2,148.54689
3,145.03484
4,164.47635
5,163.96025
6,151.40814
7,166.94618
8,158.44272
9,147.68837
